WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,utcTimeMillis
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693393.629090479,-4297935.233424497,3854026.193823013,1617917309000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693394.897226145,-4297937.820406151,3854027.335941341,1617917310000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693395.532948113,-4297938.37105213,3854026.866098891,1617917311000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693394.843927928,-4297935.456679504,3854027.7139155646,1617917312000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.2662982005,-4297937.704745099,3854028.286055717,1617917313000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693392.986497036,-4297937.702601327,3854027.0099730417,1617917314000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693394.022575762,-4297938.844073935,3854024.5194336097,1617917315000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
-2693395.3920243257,-4297940.781879048,3854025.283422612,1617917316000
